10:2:2:10 => [0, 0, 2, 2, 0, 0, 4, 2, 2, 2, 4, 0, 4, 0, 4, 2, 0, 2, 0, 2, 2, 4, 2, 4, 2, 0, 2, 2, 4, 2, 4, 2, 4, 0, 0, 2, 0, 4, 0, 4, 2, 0, 4, 0, 2, 0, 0, 2, 2, 2, 0, 2, 2, 4, 4, 2, 2, 2, 2, 4, 4, 2, 0, 2, 0, 2, 0, 0, 2, 4, 0, 4, 2, 0, 0, 0, 4, 2, 0, 2, 2, 2, 4, 0, 0, 2, 0, 4, 4, 2, 4, 0, 2, 4, 2, 2, 4, 4, 4, 2, 2, 2, 2, 0, 2, 2, 2, 4, 0, 2, 2, 0, 4, 0, 0, 0, 2, 4, 2, 2, 0, 2, 2, 0, 2, 2, 4, 2, 0, 2, 0, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 4, 4, 4, 2, 2, 2, 2, 0, 2, 2, 4, 2, 0, 0, 2, 2, 2, 2, 2, 4, 0, 2, 2, 2, 2, 4, 2, 2, 4, 4, 0, 2, 0, 2, 2, 0, 0, 4, 2, 2, 2, 4, 2, 2, 4, 2, 4, 2, 4, 2, 4, 2, 0, 2, 0, 4, 4, 0, 4, 0, 2, 4, 2, 2, 2, 2, 2, 4, 0, 2, 0, 4, 4, 2, 2, 4, 4, 2, 2, 4, 2, 4, 2, 4, 2, 2, 2, 4, 2, 0, 2, 4, 2, 2, 2, 4, 2, 4, 4, 0, 4, 2, 0, 2, 0, 4, 0, 0, 4, 2, 4, 4, 4, 0, 0, 4, 0, 2, 2, 2, 0, 4, 2, 2, 4, 2, 2, 2, 2, 0, 0, 2, 4, 2, 0, 2, 0, 4, 0, 2, 2, 2, 2, 0, 0, 0, 4, 2, 4, 4, 0, 2, 2, 2, 4, 4, 2, 2, 0, 2, 4, 2, 0, 4, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 2, 2, 0, 4, 2, 0, 4, 2, 0, 2, 4, 2, 4, 0, 2, 2, 2, 4, 0, 0, 2, 2, 4, 2, 0, 4, 4, 0, 2, 2, 4, 2, 4, 2, 0, 2, 4, 0, 0, 4, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 0, 4, 2, 2, 2, 2, 2, 2, 2, 2, 0, 4, 4, 0, 4, 2, 2, 2, 2, 4, 2, 2, 2, 0, 2, 2, 4, 2, 4, 0, 2, 2, 0, 2, 2, 2, 4, 2, 4, 2, 2, 2, 2, 0, 2, 0, 2, 2, 0, 0, 2, 2, 0, 4, 4, 4, 0, 4, 2, 4, 2, 0, 2, 0, 2, 2, 0, 0, 2, 4, 4, 2, 4, 0, 2, 2, 4, 2, 2, 0, 0, 0, 2, 0, 4, 0, 4, 2, 2, 4, 2, 4, 4, 2, 2, 2, 4, 2, 2, 0, 0, 4, 0, 2, 4, 2, 2, 4, 2, 4, 4, 4, 4, 2, 2, 4, 2, 2, 4, 2, 2, 2, 2, 2, 0, 2, 4, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 4, 4, 2, 4, 4, 4, 2, 2, 0, 4, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 0, 4, 2, 2, 0, 2, 2, 2, 0, 4, 4, 4, 4, 2, 2, 0, 2, 2, 2, 2, 2, 2, 4, 4, 2, 0, 0, 0, 4, 2, 2, 4, 4, 2, 0, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 4, 2, 4, 4, 2, 4, 2, 2, 2, 4, 0, 4, 2, 0, 4, 0, 2, 2, 0, 2, 4, 2, 2, 2, 2, 0, 2, 2, 0, 0, 0, 4, 0, 0, 2, 2, 4, 0, 0, 4, 0, 2, 4, 0, 0, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 4, 4, 0, 2, 0, 2, 2, 4, 2, 2, 0, 4, 2, 4, 0, 0, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 4, 0, 2, 2, 2, 0, 2, 4, 0, 2, 4, 2, 2, 0, 2, 2, 2, 2, 4, 0, 2, 0, 2, 2, 4, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 0, 2, 4, 2, 2, 2, 4, 2, 4, 0, 4, 0, 2, 2, 2, 0, 2, 4, 4, 2, 4, 4, 2, 4, 2, 2, 2, 2, 2, 0, 2, 4, 2, 0, 4, 0, 2, 2, 2, 4, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 2, 4, 0, 4, 2, 2, 2, 2, 0, 4, 2, 2, 0, 4, 0, 0, 2, 4, 0, 4, 4, 0, 0, 2, 2, 4, 2, 2, 4, 2, 0, 4, 2, 4, 2, 4, 2, 4, 2, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 4, 2, 4, 2, 2, 0, 2, 2, 4, 2, 2, 4, 0, 2, 2, 0, 2, 4, 4, 2, 2, 4, 2, 2, 2, 2, 2, 2, 0, 4, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 2, 2, 4, 4, 0, 0, 4, 0, 2, 0, 0, 4, 2, 2, 4, 2, 2, 0, 0, 4, 2, 4, 2, 0, 2, 4, 0, 2, 2, 2, 4, 0, 4, 4, 0, 2, 4, 2, 4, 4, 2, 2, 4, 2, 4, 2, 4, 2, 4, 2, 2, 0, 0, 4, 4, 4, 0, 0, 2, 4, 2, 4, 2, 2, 2, 2, 4, 2, 2, 2, 4, 4, 2, 2, 2, 2, 2, 4, 4, 0, 2, 2, 4, 0, 2, 4, 2, 4, 2, 4, 0, 2, 2, 2, 2, 2, 2, 2, 0, 4, 0, 0, 0, 0, 2, 4, 2, 2, 0, 0, 4, 2, 0, 2, 0, 2, 2, 4, 0, 2, 4, 2, 4, 2, 4, 0, 4, 2, 4, 2, 2, 0, 2, 0, 2, 4, 2, 0, 0, 4, 2, 0, 0, 2, 0, 0, 0, 0, 4, 0, 4, 2]-[4, 4, 2, 2, 4, 4, 0, 2, 2, 2, 0, 4, 0, 4, 0, 2, 4, 2, 4, 2, 2, 0, 2, 0, 2, 4, 2, 2, 0, 2, 0, 2, 0, 4, 4, 2, 4, 0, 4, 0, 2, 4, 0, 4, 2, 4, 4, 2, 2, 2, 4, 2, 2, 0, 0, 2, 2, 2, 2, 0, 0, 2, 4, 2, 4, 2, 4, 4, 2, 0, 4, 0, 2, 4, 4, 4, 0, 2, 4, 2, 2, 2, 0, 4, 4, 2, 4, 0, 0, 2, 0, 4, 2, 0, 2, 2, 0, 0, 0, 2, 2, 2, 2, 4, 2, 2, 2, 0, 4, 2, 2, 4, 0, 4, 4, 4, 2, 0, 2, 2, 4, 2, 2, 4, 2, 2, 0, 2, 4, 2, 4, 2, 4, 2, 2, 2, 2, 4, 2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 4, 2, 2, 0, 2, 4, 4, 2, 2, 2, 2, 2, 0, 4, 2, 2, 2, 2, 0, 2, 2, 0, 0, 4, 2, 4, 2, 2, 4, 4, 0, 2, 2, 2, 0, 2, 2, 0, 2, 0, 2, 0, 2, 0, 2, 4, 2, 4, 0, 0, 4, 0, 4, 2, 0, 2, 2, 2, 2, 2, 0, 4, 2, 4, 0, 0, 2, 2, 0, 0, 2, 2, 0, 2, 0, 2, 0, 2, 2, 2, 0, 2, 4, 2, 0, 2, 2, 2, 0, 2, 0, 0, 4, 0, 2, 4, 2, 4, 0, 4, 4, 0, 2, 0, 0, 0, 4, 4, 0, 4, 2, 2, 2, 4, 0, 2, 2, 0, 2, 2, 2, 2, 4, 4, 2, 0, 2, 4, 2, 4, 0, 4, 2, 2, 2, 2, 4, 4, 4, 0, 2, 0, 0, 4, 2, 2, 2, 0, 0, 2, 2, 4, 2, 0, 2, 4, 0, 4, 2, 2, 2, 2, 2, 4, 4, 4, 4, 2, 4, 2, 2, 4, 4, 2, 2, 4, 0, 2, 4, 0, 2, 4, 2, 0, 2, 0, 4, 2, 2, 2, 0, 4, 4, 2, 2, 0, 2, 4, 0, 0, 4, 2, 2, 0, 2, 0, 2, 4, 2, 0, 4, 4, 0, 2, 2, 2, 2, 2, 2, 4, 4, 2, 2, 2, 2, 2, 4, 0, 2, 2, 2, 2, 2, 2, 2, 2, 4, 0, 0, 4, 0, 2, 2, 2, 2, 0, 2, 2, 2, 4, 2, 2, 0, 2, 0, 4, 2, 2, 4, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 4, 2, 4, 2, 2, 4, 4, 2, 2, 4, 0, 0, 0, 4, 0, 2, 0, 2, 4, 2, 4, 2, 2, 4, 4, 2, 0, 0, 2, 0, 4, 2, 2, 0, 2, 2, 4, 4, 4, 2, 4, 0, 4, 0, 2, 2, 0, 2, 0, 0, 2, 2, 2, 0, 2, 2, 4, 4, 0, 4, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 2, 4, 2, 0, 4, 2, 2, 2, 4, 2, 2, 2, 2, 2, 0, 0, 2, 0, 0, 0, 2, 2, 4, 0, 4, 2, 2, 2, 4, 4, 4, 4, 4, 2, 2, 4, 0, 2, 2, 4, 2, 2, 2, 4, 0, 0, 0, 0, 2, 2, 4, 2, 2, 2, 2, 2, 2, 0, 0, 2, 4, 4, 4, 0, 2, 2, 0, 0, 2, 4, 2, 4, 2, 2, 2, 4, 2, 2, 2, 2, 4, 2, 4, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 0, 4, 0, 2, 4, 0, 4, 2, 2, 4, 2, 0, 2, 2, 2, 2, 4, 2, 2, 4, 4, 4, 0, 4, 4, 2, 2, 0, 4, 4, 0, 4, 2, 0, 4, 4, 2, 2, 2, 4, 2, 2, 2, 4, 2, 2, 0, 0, 4, 2, 4, 2, 2, 0, 2, 2, 4, 0, 2, 0, 4, 4, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 4, 2, 2, 2, 4, 2, 0, 4, 2, 0, 2, 2, 4, 2, 2, 2, 2, 0, 4, 2, 4, 2, 2, 0, 2, 2, 4, 2, 2, 2, 4, 2, 2, 2, 4, 2, 0, 2, 2, 2, 0, 2, 0, 4, 0, 4, 2, 2, 2, 4, 2, 0, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 4, 2, 0, 2, 4, 0, 4, 2, 2, 2, 0, 2, 4, 2, 2, 2, 4, 2, 2, 2, 2, 2, 4, 2, 0, 4, 0, 2, 2, 2, 2, 4, 0, 2, 2, 4, 0, 4, 4, 2, 0, 4, 0, 0, 4, 4, 2, 2, 0, 2, 2, 0, 2, 4, 0, 2, 0, 2, 0, 2, 0, 2, 4, 2, 2, 4, 4, 4, 2, 4, 4, 4, 4, 2, 4, 4, 4, 4, 2, 4, 4, 4, 0, 2, 0, 2, 2, 4, 2, 2, 0, 2, 2, 0, 4, 2, 2, 4, 2, 0, 0, 2, 2, 0, 2, 2, 2, 2, 2, 2, 4, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 0, 0, 4, 4, 0, 4, 2, 4, 4, 0, 2, 2, 0, 2, 2, 4, 4, 0, 2, 0, 2, 4, 2, 0, 4, 2, 2, 2, 0, 4, 0, 0, 4, 2, 0, 2, 0, 0, 2, 2, 0, 2, 0, 2, 0, 2, 0, 2, 2, 4, 4, 0, 0, 0, 4, 4, 2, 0, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 0, 0, 4, 2, 2, 0, 4, 2, 0, 2, 0, 2, 0, 4, 2, 2, 2, 2, 2, 2, 2, 4, 0, 4, 4, 4, 4, 2, 0, 2, 2, 4, 4, 0, 2, 4, 2, 4, 2, 2, 0, 4, 2, 0, 2, 0, 2, 0, 4, 0, 2, 0, 2, 2, 4, 2, 4, 2, 0, 2, 4, 4, 0, 2, 4, 4, 2, 4, 4, 4, 4, 0, 4, 0, 2]
10:2:3:10 => [3, 3, 0, 3, 6, 3, 3, 3, 6, 6, 0, 3, 3, 6, 6, 0, 6, 0, 0, 6, 0, 6, 3, 3, 3, 3, 6, 3, 3, 6, 3, 6, 0, 3, 3, 0, 3, 3, 3, 3, 6, 6, 6, 6, 0, 3, 3, 3, 3, 3, 6, 3, 3, 0, 6, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 3, 3, 3, 3, 0, 3, 3, 3, 3, 6, 0, 0, 6, 3, 6, 0, 3, 3, 6, 3, 3, 3, 6, 0, 6, 3, 3, 0, 6, 3, 3, 6, 0, 6, 0, 3, 0, 6, 3, 3, 6, 0, 0, 0, 6, 3, 3, 3, 3, 0, 6, 0, 3, 0, 0, 3, 3, 6, 3, 0, 0, 3, 6, 0, 6, 6, 3, 0, 3, 6, 0, 0, 0, 6, 3, 3, 0, 3, 0, 3, 3, 3, 3, 3, 6, 3, 0, 6, 6, 0, 6, 3, 3, 3, 3, 3, 0, 0, 0, 0, 3, 6, 0, 0, 6, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 6, 3, 3, 3, 3, 6, 3, 6, 3, 6, 3, 3, 0, 3, 3, 3, 6, 0, 0, 0, 6, 6, 3, 3, 6, 6, 0, 3, 0, 3, 0, 3, 3, 6, 0, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 6, 6, 3, 3, 6, 3, 3, 6, 0, 6, 3, 6, 6, 3, 3, 6, 0, 3, 6, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 0, 3, 6, 0, 3, 3, 6, 0, 3, 0, 3, 6, 6, 6, 6, 0, 6, 0, 3, 3, 6, 6, 3, 3, 3, 6, 3, 3, 3, 6, 3, 3, 3, 3, 0, 6, 0, 0, 3, 3, 6, 0, 3, 0, 3, 3, 3, 3, 6, 3, 0, 6, 3, 3, 3, 0, 3, 3, 6, 0, 0, 0, 0, 0, 6, 6, 3, 3, 6, 0, 6, 6, 3, 0, 3, 3, 3, 3, 6, 3, 6, 3, 3, 6, 3, 0, 3, 3, 0, 6, 0, 3, 0, 3, 3, 3, 3, 3, 3, 6, 6, 3, 3, 6, 0, 0, 3, 6, 3, 6, 3, 3, 6, 3, 6, 6, 0, 6, 3, 6, 3, 6, 3, 6, 0, 3, 3, 3, 3, 0, 3, 3, 0, 6, 3, 6, 3, 3, 3, 3, 3, 6, 3, 6, 3, 0, 6, 3, 0, 3, 3, 0, 3, 3, 3, 6, 3, 3, 0, 3, 0, 3, 3, 0, 3, 3, 6, 0, 3, 0, 3, 3, 6, 6, 6, 3, 6, 0, 3, 6, 3, 0, 3, 3, 0, 3, 0, 3, 3, 3, 3, 0, 3, 0, 0, 6, 0, 3, 3, 0, 0, 6, 6, 6, 3, 3, 0, 3, 3, 6, 3, 6, 3, 3, 6, 0, 0, 3, 3, 0, 3, 0, 3, 0, 6, 0, 3, 0, 3, 0, 3, 0, 0, 3, 6, 3, 3, 3, 3, 0, 6, 6, 0, 6, 3, 3, 3, 0, 3, 6, 3, 3, 3, 3, 0, 3, 0, 6, 6, 6, 3, 6, 3, 0, 6, 6, 3, 6, 3, 0, 6, 3, 3, 6, 3, 3, 3, 3, 6, 3, 3, 6, 3, 3, 0, 6, 6, 3, 3, 6, 3, 3, 6, 0, 6, 3, 3, 6, 3, 6, 0, 0, 3, 3, 6, 3, 3, 0, 3, 3, 3, 0, 6, 3, 0, 3, 0, 3, 6, 3, 0, 6, 3, 3, 0, 3, 0, 0, 6, 3, 3, 0, 3, 6, 0, 3, 3, 3, 3, 6, 0, 3, 3, 3, 6, 0, 0, 0, 6, 3, 3, 0, 3, 0, 3, 0, 3, 3, 3, 3, 3, 3, 3, 6, 6, 0, 3, 6, 3, 6, 0, 3, 0, 6, 3, 3, 0, 3, 0, 0, 3, 3, 0, 3, 3, 3, 3, 6, 6, 3, 3, 3, 6, 6, 6, 3, 6, 6, 3, 6, 0, 6, 3, 6, 6, 3, 3, 3, 3, 3, 0, 6, 3, 0, 6, 3, 6, 3, 3, 6, 0, 6, 3, 0, 0, 0, 6, 6, 6, 6, 3, 6, 6, 0, 3, 3, 6, 0, 3, 3, 0, 3, 0, 6, 0, 3, 6, 0, 0, 0, 6, 6, 3, 0, 6, 6, 3, 3, 6, 0, 3, 6, 3, 3, 6, 6, 0, 3, 3, 3, 0, 0, 0, 3, 3, 0, 0, 6, 3, 3, 0, 0, 6, 0, 6, 3, 3, 6, 6, 3, 3, 6, 3, 3, 3, 0, 3, 0, 6, 3, 3, 3, 6, 0, 3, 3, 3, 6, 6, 3, 3, 3, 3, 6, 3, 3, 0, 0, 3, 3, 6, 3, 6, 6, 3, 0, 3, 6, 3, 3, 6, 0, 3, 6, 3, 6, 0, 3, 0, 3, 0, 3, 3, 3, 3, 6, 6, 0, 0, 6, 0, 0, 6, 3, 6, 3, 3, 3, 6, 6, 6, 3, 3, 0, 3, 0, 3, 3, 6, 0, 6, 6, 0, 3, 0, 0, 0, 3, 0, 3, 0, 0, 3, 0, 3, 6, 3, 3, 0, 0, 6, 3, 3, 6, 6, 6, 0, 0, 3, 6, 6, 6, 6, 3, 0, 3, 6, 3, 3, 6, 3, 0, 0, 6, 3, 0, 0, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 0, 3, 3, 3, 6, 6, 3, 6, 3, 0, 3, 6, 6, 0, 3, 0, 0, 0, 6, 6, 6, 3, 6, 0, 6, 3, 0, 3, 6, 0, 6, 0, 3, 6, 3, 6, 3, 6, 3, 6, 6, 0, 6, 3, 3, 6, 0, 6, 0, 3, 3, 6, 3, 6, 3, 6, 3, 3, 6, 6, 3, 6, 6, 6, 6, 0, 6, 0, 3, 6, 3, 6, 3, 0, 3, 6, 3, 3, 3, 6, 3, 6, 3, 3, 3, 6, 0, 3, 3, 0, 3, 3, 0, 0, 3, 3, 3, 3, 3, 6, 6, 6, 0, 3, 3, 3, 0, 3, 3, 3, 6, 3, 3]-[3, 3, 6, 3, 0, 3, 3, 3, 0, 0, 6, 3, 3, 0, 0, 6, 0, 6, 6, 0, 6, 0, 3, 3, 3, 3, 0, 3, 3, 0, 3, 0, 6, 3, 3, 6, 3, 3, 3, 3, 0, 0, 0, 0, 6, 3, 3, 3, 3, 3, 0, 3, 3, 6, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 3, 3, 3, 3, 6, 3, 3, 3, 3, 0, 6, 6, 0, 3, 0, 6, 3, 3, 0, 3, 3, 3, 0, 6, 0, 3, 3, 6, 0, 3, 3, 0, 6, 0, 6, 3, 6, 0, 3, 3, 0, 6, 6, 6, 0, 3, 3, 3, 3, 6, 0, 6, 3, 6, 6, 3, 3, 0, 3, 6, 6, 3, 0, 6, 0, 0, 3, 6, 3, 0, 6, 6, 6, 0, 3, 3, 6, 3, 6, 3, 3, 3, 3, 3, 0, 3, 6, 0, 0, 6, 0, 3, 3, 3, 3, 3, 6, 6, 6, 6, 3, 0, 6, 6, 0, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 0, 3, 3, 3, 3, 0, 3, 0, 3, 0, 3, 3, 6, 3, 3, 3, 0, 6, 6, 6, 0, 0, 3, 3, 0, 0, 6, 3, 6, 3, 6, 3, 3, 0, 6, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 0, 0, 3, 3, 0, 3, 3, 0, 6, 0, 3, 0, 0, 3, 3, 0, 6, 3, 0, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 6, 3, 0, 6, 3, 3, 0, 6, 3, 6, 3, 0, 0, 0, 0, 6, 0, 6, 3, 3, 0, 0, 3, 3, 3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 6, 0, 6, 6, 3, 3, 0, 6, 3, 6, 3, 3, 3, 3, 0, 3, 6, 0, 3, 3, 3, 6, 3, 3, 0, 6, 6, 6, 6, 6, 0, 0, 3, 3, 0, 6, 0, 0, 3, 6, 3, 3, 3, 3, 0, 3, 0, 3, 3, 0, 3, 6, 3, 3, 6, 0, 6, 3, 6, 3, 3, 3, 3, 3, 3, 0, 0, 3, 3, 0, 6, 6, 3, 0, 3, 0, 3, 3, 0, 3, 0, 0, 6, 0, 3, 0, 3, 0, 3, 0, 6, 3, 3, 3, 3, 6, 3, 3, 6, 0, 3, 0, 3, 3, 3, 3, 3, 0, 3, 0, 3, 6, 0, 3, 6, 3, 3, 6, 3, 3, 3, 0, 3, 3, 6, 3, 6, 3, 3, 6, 3, 3, 0, 6, 3, 6, 3, 3, 0, 0, 0, 3, 0, 6, 3, 0, 3, 6, 3, 3, 6, 3, 6, 3, 3, 3, 3, 6, 3, 6, 6, 0, 6, 3, 3, 6, 6, 0, 0, 0, 3, 3, 6, 3, 3, 0, 3, 0, 3, 3, 0, 6, 6, 3, 3, 6, 3, 6, 3, 6, 0, 6, 3, 6, 3, 6, 3, 6, 6, 3, 0, 3, 3, 3, 3, 6, 0, 0, 6, 0, 3, 3, 3, 6, 3, 0, 3, 3, 3, 3, 6, 3, 6, 0, 0, 0, 3, 0, 3, 6, 0, 0, 3, 0, 3, 6, 0, 3, 3, 0, 3, 3, 3, 3, 0, 3, 3, 0, 3, 3, 6, 0, 0, 3, 3, 0, 3, 3, 0, 6, 0, 3, 3, 0, 3, 0, 6, 6, 3, 3, 0, 3, 3, 6, 3, 3, 3, 6, 0, 3, 6, 3, 6, 3, 0, 3, 6, 0, 3, 3, 6, 3, 6, 6, 0, 3, 3, 6, 3, 0, 6, 3, 3, 3, 3, 0, 6, 3, 3, 3, 0, 6, 6, 6, 0, 3, 3, 6, 3, 6, 3, 6, 3, 3, 3, 3, 3, 3, 3, 0, 0, 6, 3, 0, 3, 0, 6, 3, 6, 0, 3, 3, 6, 3, 6, 6, 3, 3, 6, 3, 3, 3, 3, 0, 0, 3, 3, 3, 0, 0, 0, 3, 0, 0, 3, 0, 6, 0, 3, 0, 0, 3, 3, 3, 3, 3, 6, 0, 3, 6, 0, 3, 0, 3, 3, 0, 6, 0, 3, 6, 6, 6, 0, 0, 0, 0, 3, 0, 0, 6, 3, 3, 0, 6, 3, 3, 6, 3, 6, 0, 6, 3, 0, 6, 6, 6, 0, 0, 3, 6, 0, 0, 3, 3, 0, 6, 3, 0, 3, 3, 0, 0, 6, 3, 3, 3, 6, 6, 6, 3, 3, 6, 6, 0, 3, 3, 6, 6, 0, 6, 0, 3, 3, 0, 0, 3, 3, 0, 3, 3, 3, 6, 3, 6, 0, 3, 3, 3, 0, 6, 3, 3, 3, 0, 0, 3, 3, 3, 3, 0, 3, 3, 6, 6, 3, 3, 0, 3, 0, 0, 3, 6, 3, 0, 3, 3, 0, 6, 3, 0, 3, 0, 6, 3, 6, 3, 6, 3, 3, 3, 3, 0, 0, 6, 6, 0, 6, 6, 0, 3, 0, 3, 3, 3, 0, 0, 0, 3, 3, 6, 3, 6, 3, 3, 0, 6, 0, 0, 6, 3, 6, 6, 6, 3, 6, 3, 6, 6, 3, 6, 3, 0, 3, 3, 6, 6, 0, 3, 3, 0, 0, 0, 6, 6, 3, 0, 0, 0, 0, 3, 6, 3, 0, 3, 3, 0, 3, 6, 6, 0, 3, 6, 6, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 6, 3, 3, 3, 0, 0, 3, 0, 3, 6, 3, 0, 0, 6, 3, 6, 6, 6, 0, 0, 0, 3, 0, 6, 0, 3, 6, 3, 0, 6, 0, 6, 3, 0, 3, 0, 3, 0, 3, 0, 0, 6, 0, 3, 3, 0, 6, 0, 6, 3, 3, 0, 3, 0, 3, 0, 3, 3, 0, 0, 3, 0, 0, 0, 0, 6, 0, 6, 3, 0, 3, 0, 3, 6, 3, 0, 3, 3, 3, 0, 3, 0, 3, 3, 3, 0, 6, 3, 3, 6, 3, 3, 6, 6, 3, 3, 3, 3, 3, 0, 0, 0, 6, 3, 3, 3, 6, 3, 3, 3, 0, 3, 3]
